epoch,loss,val_loss,train_accuracy,train_cross_entropy,train_macro_f1,train_ef_mae,train_within_one,validation_accuracy,validation_cross_entropy,validation_macro_f1,validation_ef_mae,validation_within_one,run,stage,formulation,members,sampling,weighting,optimizer,learning_rate,l2,dropout
46,0.19655093053976694,0.21310504774252573,0.6510317520749258,0.7767023118876406,0.39750037469612903,0.3632071879996954,0.985837203989949,0.603651578546976,0.872560956614981,0.3240326026762284,0.4340053252187143,0.9631038417649296,Without land cover,Primary,ordinal,3,partial,none,Adam,0.001,0.001,0.0
47,0.19555527965227762,0.2273456702629725,0.6302444224472702,0.810743158291727,0.39727037900843504,0.39008604279296427,0.9796695347597655,0.5808292126283758,0.910836051947524,0.3590117610640677,0.4674781285659947,0.9520730315709395,Without land cover,Primary,ordinal,3,partial,none,Adam,0.001,0.001,0.0
48,0.19550372660160065,0.22324106593926749,0.6365643798065941,0.8122328869034507,0.39524493860060633,0.38315693291707914,0.9802786872763268,0.5812095853936858,0.9043705906569564,0.3193489841567301,0.46291365538227464,0.9562571319893496,Without land cover,Primary,ordinal,3,partial,none,Adam,0.001,0.001,0.0
49,0.1932772397994995,0.22094209492206573,0.6419706083910759,0.7969353819307676,0.396131467273448,0.3760755349120536,0.9819538566968705,0.5891974134651959,0.8960155344331359,0.35913511569062395,0.45112209965766453,0.9600608596424496,Without land cover,Primary,ordinal,3,partial,none,Adam,0.001,0.001,0.0
50,0.19389750560124716,0.2161293774843216,0.6512601842686363,0.7843898755113627,0.37647092985889175,0.3637401964516866,0.9849996192796772,0.5964244960060859,0.8798450292016086,0.3271086445895009,0.44047166222898443,0.9634842145302396,Without land cover,Primary,ordinal,3,partial,none,Adam,0.001,0.001,0.0
1,0.5255350271860758,0.4383305609226227,0.4867128607325059,1.2447358258095838,0.10923134761953586,0.673951115510546,0.874895301911216,0.502852795739825,1.234710303494427,0.11178758667343142,0.6550019018638266,0.8714340053252188,Without track or land cover,Primary,ordinal,3,partial,none,Adam,0.001,0.001,0.0
2,0.4673902889092763,0.38995087146759033,0.4872458691844971,1.2133095396134768,0.10924455825864277,0.6709814969923095,0.8755805984923475,0.502852795739825,1.2030359605351233,0.111674269302247,0.6527196652719666,0.8721947508558388,Without track or land cover,Primary,ordinal,3,partial,none,Adam,0.001,0.001,0.0
3,0.4311111668745677,0.3737505078315735,0.48678900479707604,1.2098722790567191,0.11704501537151729,0.6703723444757481,0.8760374628797685,0.502852795739825,1.2045035928329613,0.12096796889372853,0.6523392925066566,0.8729554963864588,Without track or land cover,Primary,ordinal,3,partial,none,Adam,0.001,0.001,0.0
4,0.4058627287546794,0.3560263117154439,0.48846417421761973,1.1954927805570281,0.13033512933978875,0.6616919211147491,0.8793878017208558,0.502092050209205,1.1948426379492008,0.12854808164684986,0.6508178014454165,0.8729554963864588,Without track or land cover,Primary,ordinal,3,partial,none,Adam,0.001,0.001,0.0
5,0.3862554132938385,0.34463535745938617,0.48846417421761973,1.1861553526435389,0.13317434697921704,0.6581131500799513,0.8803015304956978,0.502852795739825,1.186463819618674,0.13666640484565426,0.6470140737923165,0.8744769874476988,Without track or land cover,Primary,ordinal,3,partial,none,Adam,0.001,0.001,0.0
6,0.3719957768917084,0.32466543714205426,0.4890733267341811,1.1632144081101996,0.13706026753097814,0.6542298027868728,0.8816721236579609,0.501331304678585,1.1663184420720183,0.13255910549386113,0.6470140737923165,0.8733358691517688,Without track or land cover,Primary,ordinal,3,partial,none,Adam,0.001,0.001,0.0
7,0.35993316769599915,0.31512413422266644,0.48960633518617225,1.1483934390487693,0.1353057073684589,0.6508033198812153,0.8828142846265133,0.5055154050969951,1.15114851997024,0.1430518535669407,0.6405477367820464,0.8771395968048687,Without track or land cover,Primary,ordinal,3,partial,none,Adam,0.001,0.001,0.0
8,0.3503722349802653,0.31475303570429486,0.48914947079875126,1.1462015215214063,0.14992406863570687,0.6429604812304881,0.8860884794030305,0.499809813617345,1.1539708150938104,0.14892662532974207,0.6443514644351465,0.8744769874476988,Without track or land cover,Primary,ordinal,3,partial,none,Adam,0.001,0.001,0.0
9,0.34260094165802,0.30985159675280255,0.4886926064113302,1.1390825336140142,0.1498979855608881,0.6400670067768217,0.8872306403715831,0.500190186382655,1.1480041895055606,0.15565074681488597,0.6401673640167364,0.8759984785089387,Without track or land cover,Primary,ordinal,3,partial,none,Adam,0.001,0.001,0.0
10,0.33567796150843304,0.3013550937175751,0.4874743013782076,1.123669428070397,0.15871259099320648,0.6406761592933831,0.8870022081778726,0.49486496766831495,1.1351347419842843,0.1590779713644989,0.6500570559147965,0.8714340053252188,Without track or land cover,Primary,ordinal,3,partial,none,Adam,0.001,0.001,0.0
11,0.32986488938331604,0.30053674181302387,0.4909007842838651,1.1190558436911642,0.1580916225077066,0.6343562019340593,0.8898956826315388,0.497907949790795,1.1303352518823877,0.1669752688172043,0.6454925827310765,0.8733358691517688,Without track or land cover,Primary,ordinal,3,partial,none,Adam,0.001,0.001,0.0
12,0.32454172770182294,0.2934887905915578,0.4862559963450849,1.1057209206408127,0.16130582504292393,0.6408284474225234,0.8862407675321708,0.49448459490300495,1.1197146509577625,0.16392198748224682,0.6515785469760366,0.8706732597945988,Without track or land cover,Primary,ordinal,3,partial,none,Adam,0.001,0.001,0.0
13,0.32019516825675964,0.29443246126174927,0.4870174369907866,1.1039543373246794,0.1628368335443224,0.6354222188380416,0.8889819538566969,0.4876378851274249,1.1211648547173043,0.1704543467029553,0.6622289844047167,0.8649676683149486,Without track or land cover,Primary,ordinal,3,partial,none,Adam,0.001,0.001,0.0
14,0.3163791497548421,0.2868603765964508,0.4857991319576639,1.0937798995816352,0.16678130073852804,0.6354222188380416,0.8879920810172847,0.4880182578927349,1.109515784895229,0.1752374363748704,0.6584252567516166,0.8661087866108786,Without track or land cover,Primary,ordinal,3,partial,none,Adam,0.001,0.001,0.0
15,0.31214723984400433,0.28471648693084717,0.4902154877027336,1.0852470207106066,0.17480250782270446,0.6243813294753674,0.8940074621183278,0.49296310384176495,1.10435667517886,0.18421208187282892,0.6485355648535565,0.8710536325599088,Without track or land cover,Primary,ordinal,3,partial,none,Adam,0.001,0.001,0.0
16,0.3090590437253316,0.2868744134902954,0.4944795553186629,1.085439172165555,0.18729669403488,0.6130358638544126,0.8997182669610904,0.49296310384176495,1.1068963727480208,0.19538886897015728,0.6447318372004565,0.8721947508558388,Without track or land cover,Primary,ordinal,3,partial,none,Adam,0.001,0.001,0.0
17,0.30521788199742633,0.2938844859600067,0.49112921647757557,1.0950957371977197,0.2021374835335833,0.6163100586309297,0.897738521282266,0.4777481932293648,1.123526219742395,0.195799606609823,0.6652719665271967,0.8664891593761886,Without track or land cover,Primary,ordinal,3,partial,none,Adam,0.001,0.001,0.0
18,0.3023625711599986,0.2957647740840912,0.49280438589811926,1.0976641374482334,0.2056920263361516,0.6084672199802026,0.9030686058021777,0.47546595663750474,1.1261675268525102,0.2028193324968782,0.6603271205781666,0.8721947508558388,Without track or land cover,Primary,ordinal,3,partial,none,Adam,0.001,0.001,0.0
19,0.300173948208491,0.2814491391181946,0.5009518008071271,1.0669914389837665,0.20433748044802677,0.596817178100967,0.9079418259346684,0.48459490300494484,1.094140878892411,0.20254047849055565,0.6489159376188665,0.8748573602130088,Without track or land cover,Primary,ordinal,3,partial,none,Adam,0.001,0.001,0.0
20,0.2980118691921234,0.29170676072438556,0.49828675854717125,1.082119018018567,0.2133264121645152,0.5986446356506511,0.9068758090306861,0.48269303917839484,1.1136364719699914,0.21072757163704503,0.6470140737923165,0.8775199695701787,Without track or land cover,Primary,ordinal,3,partial,none,Adam,0.001,0.001,0.0
21,0.2954366405804952,0.2878340383370717,0.49638315693291707,1.0775738266071497,0.21708261691508948,0.6005482372649052,0.9069519530952562,0.4804108025865348,1.1100599434470293,0.2137110524254137,0.6504374286801065,0.8759984785089387,Without track or land cover,Primary,ordinal,3,partial,none,Adam,0.001,0.001,0.0
22,0.2939307789007823,0.2854492863019307,0.5063580293916089,1.0695965250718715,0.22989206699813414,0.5869945937714155,0.9105307241300541,0.48345378470901484,1.105035915864204,0.22281193006219288,0.6401673640167364,0.8839863065804489,Without track or land cover,Primary,ordinal,3,partial,none,Adam,0.001,0.001,0.0
23,0.29143919547398883,0.2814672787984212,0.5096322241681261,1.058220539523157,0.22800041902437437,0.5780857382167061,0.9158608086499658,0.4903004944845949,1.0955761843890017,0.2223122102099764,0.6264739444655762,0.8896918980600989,Without track or land cover,Primary,ordinal,3,partial,none,Adam,0.001,0.001,0.0
24,0.2911069591840108,0.29253554344177246,0.5011040889362675,1.0808360105757964,0.235273269021704,0.5920962460976167,0.9093124190969314,0.47508558387219474,1.1207354787528798,0.2221264033397281,0.6519589197413466,0.8779003423354887,Without track or land cover,Primary,ordinal,3,partial,none,Adam,0.001,0.001,0.0
25,0.2883764108022054,0.28795843323071796,0.5106982410721085,1.070139972086286,0.23689220849797965,0.5732125180842154,0.9180689865225006,0.4769874476987448,1.1098099325681745,0.22716673977185875,0.6367440091289464,0.890833016356029,Without track or land cover,Primary,ordinal,3,partial,none,Adam,0.001,0.001,0.0
26,0.2869323094685872,0.2988234261671702,0.4990481991928729,1.0901496455556583,0.2399634355876451,0.5984162034569406,0.9046676311581512,0.46253328261696464,1.1361360102080156,0.21653059292450785,0.6724990490680868,0.8695321414986686,Without track or land cover,Primary,ordinal,3,partial,none,Adam,0.001,0.001,0.0
27,0.2857053379217784,0.28232695659001666,0.5130587070737836,1.0481797237361627,0.23216615745292687,0.5663595522729004,0.922866062590421,0.4883986306580449,1.0934979168665881,0.22543655577275454,0.6245720806390263,0.892354507417269,Without track or land cover,Primary,ordinal,3,partial,none,Adam,0.001,0.001,0.0
28,0.2846885522206624,0.2944970627625783,0.5012563770654077,1.0787992274931584,0.23756225027928665,0.5880606106753978,0.9121297494860275,0.46443514644351463,1.1270073512227505,0.22512563931555207,0.6626093571700267,0.8771395968048687,Without track or land cover,Primary,ordinal,3,partial,none,Adam,0.001,0.001,0.0
29,0.28234410285949707,0.2924196620782216,0.5071194700373106,1.0710877620646813,0.2446856763065098,0.5763344247315921,0.9181451305870707,0.4678585013313047,1.121214451404104,0.22196175954406283,0.6508178014454165,0.8855077976416889,Without track or land cover,Primary,ordinal,3,partial,none,Adam,0.001,0.001,0.0
30,0.2806561589241028,0.2878512938817342,0.5135917155257748,1.055925265207618,0.24337960059609656,0.5690245945328561,0.9189827152973425,0.47280334728033474,1.105689797170966,0.2246347026963167,0.6443514644351465,0.8881704069988589,Without track or land cover,Primary,ordinal,3,partial,none,Adam,0.001,0.001,0.0
31,0.28104910254478455,0.27837438384691876,0.5191502322393969,1.03203301728211,0.24014915478210583,0.5542526460062438,0.9283484352394731,0.4918219855458349,1.0843796796473029,0.2334521794685278,0.6184861163940661,0.895397489539749,Without track or land cover,Primary,ordinal,3,partial,none,Adam,0.001,0.001,0.0
32,0.27922985951105755,0.2835718592007955,0.5138962917840554,1.0413691091840591,0.2423715607552472,0.5646843828523567,0.9227137744612808,0.4800304298212248,1.0958993793721072,0.22634397453730792,0.6352225180677064,0.8893115252947889,Without track or land cover,Primary,ordinal,3,partial,none,Adam,0.001,0.001,0.0
33,0.27747416496276855,0.29586323102315265,0.5062057412624686,1.0681866455973874,0.24822790430878816,0.5805984923475215,0.9144902154877027,0.4606314187904146,1.127485764569543,0.22471682031223061,0.6641308482312667,0.8798022061620387,Without track or land cover,Primary,ordinal,3,partial,none,Adam,0.001,0.001,0.0
34,0.27655068039894104,0.29302147030830383,0.5148100205588975,1.064351647683459,0.2503693027173332,0.5639990862712252,0.9221046219447194,0.4769874476987448,1.1231143527828085,0.23290666480100444,0.6401673640167364,0.8862685431723089,Without track or land cover,Primary,ordinal,3,partial,none,Adam,0.001,0.001,0.0
35,0.275943785905838,0.3070239822069804,0.4893017589278916,1.09669732096818,0.2497038921332521,0.6085433640447727,0.9035254701895987,0.4450361354127044,1.1581977110317607,0.2176766041136036,0.6922784328642069,0.8664891593761886,Without track or land cover,Primary,ordinal,3,partial,none,Adam,0.001,0.001,0.0
36,0.2750556866327922,0.2948862115542094,0.5123734104926521,1.0626508839015358,0.25237267269711433,0.5686438742100053,0.9200487322013249,0.4678585013313047,1.1259129816734417,0.23306351381365378,0.6511981742107266,0.8851274248763789,Without track or land cover,Primary,ordinal,3,partial,none,Adam,0.001,0.001,0.0
37,0.2741262912750244,0.287574569384257,0.5242518845655981,1.038056436469769,0.2510983204690784,0.5517398918754283,0.9248458082692455,0.4811715481171548,1.1065172563762344,0.22815589991427979,0.6394066184861164,0.8839863065804489,Without track or land cover,Primary,ordinal,3,partial,none,Adam,0.001,0.001,0.0
38,0.2726634641488393,0.292922705411911,0.5154953171400289,1.0555121409764137,0.2546104773831539,0.565293535368918,0.9206578847178862,0.4709014834537847,1.120973708804775,0.23532685743276138,0.6458729554963865,0.8877900342335489,Without track or land cover,Primary,ordinal,3,partial,none,Adam,0.001,0.001,0.0
39,0.271200031042099,0.2865068515141805,0.5239473083073174,1.0351575511405526,0.25687481550772967,0.5478565445823498,0.9291860199497449,0.4777481932293648,1.103929598710379,0.23026340647171858,0.6302776721186764,0.895397489539749,Without track or land cover,Primary,ordinal,3,partial,none,Adam,0.001,0.001,0.0
40,0.2709353764851888,0.3065909743309021,0.4921952333815579,1.0801360771742903,0.2493118365789405,0.604583872687124,0.9048199192872916,0.4427538988208444,1.155658097860376,0.2219710685175366,0.697984024343857,0.8638265500190186,Without track or land cover,Primary,ordinal,3,partial,none,Adam,0.001,0.001,0.0
41,0.2702352702617645,0.30519940455754596,0.5039214193253636,1.0681859713851294,0.25520984988391154,0.5846341277697403,0.9125866138734485,0.45454545454545453,1.144805198495528,0.2230564843941196,0.6812476226702168,0.8683910232027386,Without track or land cover,Primary,ordinal,3,partial,none,Adam,0.001,0.001,0.0
42,0.27092499534289044,0.303355207045873,0.5052920124876266,1.0693344165993703,0.2552747124030575,0.5829589583491966,0.9129673341962994,0.4469379992392545,1.147758883799777,0.22077727100364383,0.6858120958539369,0.8710536325599088,Without track or land cover,Primary,ordinal,3,partial,none,Adam,0.001,0.001,0.0
43,0.2684085468451182,0.29631563027699787,0.5181603593999847,1.0470477816117676,0.2573376989569564,0.5623239168506815,0.9207340287824564,0.4579688094332446,1.1248163910534192,0.2167467686612513,0.6614682388740967,0.8839863065804489,Without track or land cover,Primary,ordinal,3,partial,none,Adam,0.001,0.001,0.0
44,0.26802824934323627,0.30567580461502075,0.5081093428767227,1.0698054897748985,0.2527684548823678,0.5720703571156628,0.9207340287824564,0.4594903004944846,1.1489289062508126,0.22285745822356717,0.6728794218333968,0.8714340053252188,Without track or land cover,Primary,ordinal,3,partial,none,Adam,0.001,0.001,0.0
45,0.2673168083031972,0.31247514486312866,0.5001903601614254,1.0721796907303172,0.25713881106578057,0.5959795933906952,0.905962080255844,0.45340433624952453,1.154300953576276,0.2234182088562724,0.6850513503233169,0.8657284138455686,Without track or land cover,Primary,ordinal,3,partial,none,Adam,0.001,0.001,0.0
46,0.26756686965624493,0.3022160033384959,0.5074240462955912,1.0528949027291832,0.2576870308243047,0.576258280667022,0.9174598340059392,0.46215290985165464,1.131583721608139,0.2202905674543583,0.6667934575884367,0.8752377329783187,Without track or land cover,Primary,ordinal,3,partial,none,Adam,0.001,0.001,0.0
47,0.26500245928764343,0.3034354050954183,0.5113073935886697,1.0519487475214278,0.26014723809386936,0.5751161196984695,0.9147947917459834,0.46177253708634464,1.1356595224946644,0.22814312279551427,0.6652719665271967,0.8775199695701787,Without track or land cover,Primary,ordinal,3,partial,none,Adam,0.001,0.001,0.0
48,0.2658650875091553,0.3123137950897217,0.49189065712327723,1.083609486632461,0.2578811175644479,0.6066397624305185,0.9029924617376075,0.4423735260555344,1.1709901125369657,0.2209464364383109,0.699505515405097,0.8623050589577786,Without track or land cover,Primary,ordinal,3,partial,none,Adam,0.001,0.001,0.0
